"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2024";"2100";"22,5";"23,6";"21,4";"59,0";"62,0";"55,0";"13,9";"15,4";"13,2";"859,8";"859,8";"859,6";"0,5";"292,0";"2,3";"1034,50";"0,0"
"06/01/2024";"2200";"20,6";"22,9";"20,6";"66,0";"66,0";"57,0";"14,0";"14,3";"13,4";"860,1";"860,1";"859,7";"0,2";"297,0";"2,8";"481,70";"0,0"
"06/01/2024";"2300";"18,7";"20,7";"18,6";"79,0";"79,0";"65,0";"15,0";"15,1";"13,9";"860,3";"860,5";"860,1";"1,3";"17,0";"3,0";"14,00";"0,0"
"07/01/2024";"0000";"17,6";"18,7";"17,5";"85,0";"85,0";"79,0";"15,0";"15,0";"14,7";"860,4";"860,4";"860,2";"0,7";"7,0";"3,0";"";"0,0"
"07/01/2024";"0100";"17,1";"17,6";"16,9";"89,0";"89,0";"85,0";"15,3";"15,3";"14,9";"860,7";"860,8";"860,4";"1,0";"10,0";"3,3";"";"0,0"
"07/01/2024";"0200";"16,8";"17,2";"16,7";"90,0";"90,0";"89,0";"15,2";"15,4";"15,1";"860,8";"860,9";"860,6";"0,7";"3,0";"3,4";"";"0,0"
"07/01/2024";"0300";"16,1";"16,8";"16,1";"93,0";"93,0";"90,0";"14,9";"15,2";"14,8";"860,4";"860,8";"860,4";"0,4";"337,0";"3,9";"";"0,0"
"07/01/2024";"0400";"15,9";"16,1";"15,9";"95,0";"95,0";"93,0";"15,1";"15,1";"14,9";"859,9";"860,4";"859,9";"1,8";"17,0";"4,6";"";"0,0"
"07/01/2024";"0500";"15,9";"16,0";"15,7";"94,0";"95,0";"94,0";"14,9";"15,1";"14,8";"859,1";"859,8";"859,1";"2,9";"25,0";"5,2";"";"0,0"
"07/01/2024";"0600";"15,4";"15,9";"15,4";"94,0";"94,0";"94,0";"14,5";"14,9";"14,5";"859,2";"859,3";"859,0";"0,8";"17,0";"5,2";"";"0,0"
"07/01/2024";"0700";"15,2";"15,4";"15,1";"95,0";"95,0";"94,0";"14,5";"14,6";"14,2";"859,1";"859,3";"859,1";"1,4";"19,0";"4,0";"";"0,0"
"07/01/2024";"0800";"15,3";"15,3";"15,2";"96,0";"96,0";"95,0";"14,6";"14,6";"14,4";"859,7";"859,7";"859,0";"0,6";"350,0";"4,0";"";"0,0"
"07/01/2024";"0900";"15,7";"15,7";"15,3";"94,0";"96,0";"94,0";"14,8";"14,8";"14,6";"860,2";"860,3";"859,7";"1,0";"341,0";"3,5";"52,70";"0,2"
"07/01/2024";"1000";"16,1";"16,3";"15,7";"93,0";"94,0";"92,0";"15,0";"15,2";"14,7";"860,7";"860,7";"860,1";"1,3";"340,0";"3,5";"493,60";"0,0"
"07/01/2024";"1100";"18,2";"18,4";"16,1";"86,0";"94,0";"85,0";"15,7";"16,4";"15,0";"860,7";"860,8";"860,6";"1,6";"3,0";"3,8";"1466,90";"0,0"
"07/01/2024";"1200";"20,8";"20,8";"18,2";"79,0";"87,0";"77,0";"17,0";"17,2";"15,7";"861,1";"861,1";"860,7";"0,9";"327,0";"3,4";"2355,70";"0,0"
"07/01/2024";"1300";"22,4";"22,4";"19,9";"74,0";"82,0";"73,0";"17,6";"18,0";"16,2";"861,2";"861,2";"861,0";"1,3";"340,0";"4,5";"2956,80";"0,0"
"07/01/2024";"1400";"22,8";"23,1";"21,4";"75,0";"78,0";"70,0";"18,1";"18,1";"16,3";"861,3";"861,4";"861,2";"1,3";"299,0";"4,1";"2241,30";"0,0"
"07/01/2024";"1500";"22,3";"23,7";"22,3";"72,0";"75,0";"68,0";"17,0";"18,1";"16,6";"861,1";"861,3";"861,0";"1,4";"271,0";"4,6";"2397,20";"0,0"
"07/01/2024";"1600";"24,6";"24,6";"20,4";"68,0";"82,0";"63,0";"18,2";"18,8";"16,5";"860,3";"861,1";"860,3";"1,5";"298,0";"4,0";"2783,90";"0,8"
"07/01/2024";"1700";"25,0";"25,2";"23,3";"62,0";"68,0";"57,0";"17,2";"17,9";"15,8";"859,8";"860,5";"859,8";"2,1";"301,0";"4,9";"3047,10";"0,0"
"07/01/2024";"1800";"25,7";"26,0";"24,1";"57,0";"63,0";"54,0";"16,4";"17,6";"15,1";"858,9";"859,8";"858,9";"1,5";"329,0";"6,1";"3536,20";"0,0"
"07/01/2024";"1900";"24,1";"26,6";"24,1";"61,0";"63,0";"51,0";"16,0";"17,4";"14,6";"858,9";"859,1";"858,9";"1,1";"287,0";"5,7";"2061,80";"0,0"
"07/01/2024";"2000";"17,6";"24,1";"16,5";"91,0";"91,0";"61,0";"16,1";"16,6";"13,5";"859,4";"860,1";"858,9";"0,3";"145,0";"8,2";"350,60";"3,8"
"07/01/2024";"2100";"19,1";"19,1";"17,6";"86,0";"92,0";"85,0";"16,8";"17,1";"16,0";"859,4";"859,7";"859,2";"0,8";"116,0";"1,5";"354,80";"0,0"
"07/01/2024";"2200";"19,6";"20,8";"19,1";"83,0";"87,0";"79,0";"16,7";"17,5";"16,6";"859,7";"859,7";"859,3";"0,5";"128,0";"1,4";"535,80";"0,0"
"07/01/2024";"2300";"18,8";"19,8";"18,6";"85,0";"87,0";"81,0";"16,3";"16,9";"16,3";"860,1";"860,1";"859,7";"0,1";"36,0";"2,0";"13,90";"0,0"
"08/01/2024";"0000";"18,8";"19,3";"18,4";"84,0";"86,0";"82,0";"15,9";"16,3";"15,7";"860,2";"860,5";"859,7";"0,1";"296,0";"3,3";"";"0,0"
"08/01/2024";"0100";"19,4";"19,5";"18,5";"83,0";"84,0";"81,0";"16,4";"16,4";"15,6";"859,8";"860,2";"859,8";"1,7";"23,0";"3,9";"";"0,0"
"08/01/2024";"0200";"19,3";"19,5";"18,7";"85,0";"88,0";"83,0";"16,7";"17,0";"16,4";"858,4";"859,9";"858,4";"2,7";"25,0";"5,3";"";"0,0"
"08/01/2024";"0300";"18,8";"19,7";"18,8";"90,0";"90,0";"82,0";"17,1";"17,1";"16,4";"858,8";"858,9";"858,2";"0,3";"16,0";"5,5";"";"0,0"
"08/01/2024";"0400";"18,7";"19,1";"18,7";"93,0";"93,0";"90,0";"17,6";"17,7";"17,1";"858,8";"858,9";"858,7";"0,4";"21,0";"3,9";"";"0,0"
"08/01/2024";"0500";"18,7";"18,7";"18,5";"94,0";"94,0";"93,0";"17,7";"17,7";"17,5";"858,9";"859,0";"858,7";"1,1";"340,0";"3,6";"";"0,0"
"08/01/2024";"0600";"18,6";"18,8";"18,6";"94,0";"94,0";"93,0";"17,6";"17,7";"17,5";"858,7";"859,0";"858,6";"1,1";"333,0";"4,0";"";"0,0"
"08/01/2024";"0700";"18,3";"18,6";"18,3";"95,0";"95,0";"94,0";"17,5";"17,6";"17,4";"858,5";"858,8";"858,4";"0,6";"307,0";"3,7";"";"0,0"
"08/01/2024";"0800";"18,4";"18,5";"18,3";"96,0";"96,0";"95,0";"17,6";"17,7";"17,4";"859,1";"859,1";"858,4";"0,5";"347,0";"4,0";"";"0,0"
"08/01/2024";"0900";"18,9";"18,9";"18,3";"93,0";"96,0";"93,0";"17,8";"17,8";"17,5";"859,5";"859,5";"859,1";"0,6";"308,0";"3,3";"31,00";"0,0"
"08/01/2024";"1000";"20,0";"20,2";"18,9";"85,0";"93,0";"85,0";"17,4";"17,9";"17,4";"859,5";"859,6";"859,3";"0,9";"329,0";"3,4";"552,30";"0,0"
"08/01/2024";"1100";"21,9";"21,9";"20,0";"79,0";"85,0";"77,0";"18,0";"18,2";"17,4";"859,8";"860,0";"859,5";"1,5";"317,0";"4,5";"1448,40";"0,0"
"08/01/2024";"1200";"23,3";"23,5";"21,8";"73,0";"80,0";"73,0";"18,2";"19,2";"17,6";"859,9";"859,9";"859,7";"1,8";"311,0";"4,4";"2277,40";"0,0"
"08/01/2024";"1300";"24,2";"24,5";"22,7";"65,0";"77,0";"64,0";"17,3";"18,9";"17,2";"860,5";"860,6";"859,9";"2,9";"289,0";"6,3";"3117,50";"0,0"
"08/01/2024";"1400";"25,3";"25,3";"23,9";"65,0";"67,0";"59,0";"18,3";"18,4";"16,2";"860,6";"860,8";"860,3";"3,7";"297,0";"9,4";"3530,70";"0,0"
"08/01/2024";"1500";"25,2";"26,4";"24,1";"55,0";"66,0";"53,0";"15,6";"18,0";"15,3";"860,1";"860,8";"860,1";"3,3";"292,0";"9,1";"2951,00";"0,0"
"08/01/2024";"1600";"24,7";"26,6";"24,7";"57,0";"59,0";"54,0";"15,5";"17,2";"15,2";"860,0";"860,2";"859,9";"3,1";"259,0";"7,4";"2831,90";"0,0"
"08/01/2024";"1700";"25,4";"26,9";"24,6";"57,0";"59,0";"52,0";"16,3";"17,0";"15,0";"859,6";"860,1";"859,6";"2,7";"249,0";"6,0";"2967,10";"0,0"
"08/01/2024";"1800";"25,2";"26,2";"24,4";"58,0";"60,0";"53,0";"16,4";"17,1";"15,3";"859,4";"859,8";"859,4";"2,7";"228,0";"5,8";"2889,60";"0,0"
"08/01/2024";"1900";"26,2";"26,4";"25,1";"55,0";"60,0";"53,0";"16,4";"17,5";"15,5";"859,6";"859,7";"859,4";"2,0";"257,0";"5,6";"2836,90";"0,0"
"08/01/2024";"2000";"25,1";"26,6";"24,6";"58,0";"59,0";"52,0";"16,3";"17,0";"15,2";"859,5";"859,8";"859,4";"1,9";"256,0";"4,3";"1568,70";"0,0"
"08/01/2024";"2100";"24,7";"26,4";"24,4";"58,0";"59,0";"54,0";"15,9";"17,3";"15,2";"860,0";"860,0";"859,3";"1,3";"270,0";"3,8";"1085,50";"0,0"
"08/01/2024";"2200";"22,9";"24,7";"22,9";"65,0";"65,0";"58,0";"16,0";"16,3";"15,5";"860,7";"860,7";"859,9";"0,9";"279,0";"2,4";"233,60";"0,0"
"08/01/2024";"2300";"22,0";"22,9";"22,0";"69,0";"69,0";"65,0";"16,0";"16,1";"15,9";"860,7";"860,8";"860,7";"0,9";"293,0";"2,0";"7,70";"0,0"
"09/01/2024";"0000";"21,6";"22,0";"21,3";"70,0";"73,0";"69,0";"15,8";"16,3";"15,8";"860,6";"860,9";"860,6";"1,3";"278,0";"3,6";"";"0,0"
"09/01/2024";"0100";"20,4";"21,7";"20,4";"74,0";"74,0";"69,0";"15,7";"15,9";"15,6";"860,9";"860,9";"860,4";"0,7";"263,0";"3,1";"";"0,0"
"09/01/2024";"0200";"19,9";"20,6";"19,9";"76,0";"76,0";"73,0";"15,6";"15,7";"15,5";"861,4";"861,4";"860,9";"0,1";"261,0";"1,6";"";"0,0"
"09/01/2024";"0300";"19,4";"20,1";"18,8";"78,0";"79,0";"76,0";"15,4";"15,7";"14,9";"861,4";"861,5";"861,3";"1,4";"203,0";"2,3";"";"0,0"
"09/01/2024";"0400";"16,9";"19,5";"16,9";"93,0";"93,0";"78,0";"15,7";"16,0";"15,4";"861,3";"861,7";"861,3";"0,8";"149,0";"2,3";"";"0,0"
"09/01/2024";"0500";"16,5";"16,9";"16,4";"96,0";"96,0";"93,0";"16,0";"16,2";"15,6";"861,0";"861,3";"861,0";"0,8";"144,0";"2,1";"";"0,0"
"09/01/2024";"0600";"17,9";"17,9";"16,4";"88,0";"97,0";"88,0";"15,9";"16,2";"15,8";"860,8";"861,0";"860,7";"1,4";"50,0";"2,5";"";"0,0"
"09/01/2024";"0700";"17,9";"17,9";"17,1";"88,0";"90,0";"88,0";"15,9";"15,9";"15,2";"860,9";"861,0";"860,8";"1,6";"20,0";"3,3";"";"0,0"
"09/01/2024";"0800";"17,2";"18,0";"17,1";"92,0";"93,0";"88,0";"15,9";"16,1";"15,7";"861,5";"861,5";"860,9";"1,1";"310,0";"3,4";"";"0,0"
"09/01/2024";"0900";"17,4";"17,5";"17,0";"92,0";"93,0";"91,0";"16,1";"16,2";"15,8";"861,9";"862,0";"861,5";"0,5";"10,0";"3,1";"23,40";"0,0"
"09/01/2024";"1000";"19,2";"19,2";"17,4";"85,0";"92,0";"84,0";"16,6";"16,6";"16,1";"862,4";"862,4";"861,9";"0,6";"348,0";"3,1";"531,70";"0,2"
"09/01/2024";"1100";"20,9";"21,1";"19,2";"77,0";"86,0";"76,0";"16,7";"17,2";"16,4";"862,8";"862,8";"862,4";"0,7";"334,0";"2,6";"1446,90";"0,0"
"09/01/2024";"1200";"22,3";"22,8";"20,9";"71,0";"79,0";"71,0";"16,9";"18,2";"16,5";"863,0";"863,0";"862,8";"0,6";"352,0";"3,0";"2240,10";"0,0"
"09/01/2024";"1300";"23,8";"24,1";"22,2";"67,0";"74,0";"62,0";"17,3";"17,9";"16,0";"862,5";"863,0";"862,5";"0,9";"355,0";"3,3";"3034,60";"0,0"
"09/01/2024";"1400";"24,3";"25,3";"23,6";"59,0";"67,0";"56,0";"15,9";"17,8";"14,5";"862,4";"862,6";"862,4";"1,8";"318,0";"4,1";"3610,50";"0,0"
"09/01/2024";"1500";"25,8";"26,1";"24,3";"59,0";"62,0";"50,0";"17,1";"17,6";"14,0";"861,8";"862,4";"861,7";"1,1";"297,0";"3,8";"3689,10";"0,0"
"09/01/2024";"1600";"26,2";"26,9";"25,3";"50,0";"60,0";"49,0";"15,1";"17,6";"14,4";"861,2";"861,8";"861,0";"1,3";"334,0";"5,0";"3950,70";"0,0"
"09/01/2024";"1700";"27,2";"28,0";"26,2";"47,0";"57,0";"44,0";"14,9";"18,1";"14,1";"861,1";"861,3";"861,1";"1,5";"304,0";"4,7";"3875,70";"0,0"
"09/01/2024";"1800";"26,1";"27,8";"26,1";"51,0";"54,0";"46,0";"15,1";"16,6";"14,6";"860,8";"861,1";"860,8";"1,5";"308,0";"4,8";"2837,30";"0,0"
"09/01/2024";"1900";"28,0";"28,6";"26,0";"50,0";"54,0";"44,0";"16,7";"17,3";"14,6";"860,1";"860,9";"860,1";"1,7";"241,0";"4,9";"2316,90";"0,0"
"09/01/2024";"2000";"25,1";"28,0";"25,1";"57,0";"58,0";"47,0";"16,1";"16,3";"15,2";"860,6";"860,6";"860,1";"1,2";"273,0";"3,0";"784,80";"0,0"
"09/01/2024";"2100";"17,4";"25,2";"17,0";"89,0";"89,0";"57,0";"15,6";"19,3";"14,9";"862,1";"862,1";"860,3";"3,6";"238,0";"5,4";"54,70";"5,8"
"09/01/2024";"2200";"17,4";"18,4";"17,3";"95,0";"95,0";"89,0";"16,6";"16,7";"15,8";"862,5";"863,4";"862,1";"0,9";"311,0";"5,4";"15,30";"3,4"
"09/01/2024";"2300";"17,5";"17,6";"17,4";"97,0";"97,0";"95,0";"17,0";"17,1";"16,6";"863,0";"863,2";"862,3";"1,1";"299,0";"3,2";"7,30";"0,0"
"10/01/2024";"0000";"17,5";"17,6";"17,4";"97,0";"97,0";"97,0";"17,0";"17,1";"16,9";"863,1";"863,3";"862,4";"0,0";"352,0";"2,6";"0,20";"0,0"
"10/01/2024";"0100";"17,5";"17,6";"17,4";"94,0";"97,0";"94,0";"16,6";"17,0";"16,6";"863,1";"863,3";"863,0";"0,1";"79,0";"2,7";"";"0,0"
"10/01/2024";"0200";"17,8";"17,9";"17,4";"89,0";"94,0";"89,0";"16,0";"16,6";"16,0";"862,5";"863,1";"862,5";"1,5";"74,0";"2,8";"";"0,0"
"10/01/2024";"0300";"17,8";"18,2";"17,6";"85,0";"90,0";"83,0";"15,3";"16,0";"15,2";"861,8";"862,5";"861,8";"1,8";"66,0";"2,9";"";"0,0"
"10/01/2024";"0400";"18,4";"18,4";"17,8";"77,0";"85,0";"77,0";"14,3";"15,2";"14,3";"860,9";"861,8";"860,9";"1,8";"59,0";"2,9";"";"0,0"
"10/01/2024";"0500";"17,6";"18,4";"16,7";"83,0";"87,0";"77,0";"14,6";"14,8";"14,0";"860,6";"860,8";"860,6";"0,3";"197,0";"2,7";"";"0,0"
"10/01/2024";"0600";"17,1";"19,6";"17,1";"80,0";"83,0";"67,0";"13,6";"14,6";"13,0";"860,2";"860,6";"860,1";"0,2";"123,0";"1,5";"";"0,0"
"10/01/2024";"0700";"18,7";"18,7";"16,3";"70,0";"91,0";"70,0";"13,1";"14,9";"13,1";"860,3";"860,3";"860,0";"0,2";"305,0";"2,0";"";"0,0"
"10/01/2024";"0800";"16,9";"18,7";"16,8";"83,0";"83,0";"70,0";"14,0";"14,1";"13,2";"860,5";"860,5";"860,2";"0,3";"145,0";"2,1";"";"0,0"
"10/01/2024";"0900";"16,1";"17,0";"15,8";"90,0";"91,0";"83,0";"14,5";"14,5";"14,0";"860,8";"860,8";"860,5";"0,0";"138,0";"1,7";"37,90";"0,0"
"10/01/2024";"1000";"18,4";"18,4";"16,1";"80,0";"90,0";"79,0";"14,9";"14,9";"14,5";"861,4";"861,4";"860,8";"0,7";"336,0";"3,9";"540,00";"0,0"
"10/01/2024";"1100";"19,8";"19,8";"18,2";"78,0";"82,0";"77,0";"15,8";"15,8";"14,7";"861,7";"861,8";"861,4";"1,0";"349,0";"4,4";"1482,50";"0,0"
"10/01/2024";"1200";"22,3";"22,3";"19,6";"66,0";"79,0";"66,0";"15,6";"16,7";"15,0";"861,4";"861,7";"861,3";"0,8";"355,0";"3,7";"2340,30";"0,0"
"10/01/2024";"1300";"22,8";"23,9";"22,1";"66,0";"70,0";"60,0";"16,2";"17,1";"15,1";"861,5";"861,5";"861,2";"1,5";"318,0";"5,1";"2788,00";"0,0"
"10/01/2024";"1400";"24,5";"24,5";"22,8";"62,0";"69,0";"57,0";"16,7";"17,2";"15,1";"862,1";"862,1";"861,5";"1,6";"323,0";"6,0";"3463,90";"0,0"
"10/01/2024";"1500";"24,5";"24,7";"23,8";"55,0";"65,0";"54,0";"14,8";"17,3";"14,3";"862,1";"862,1";"861,9";"2,1";"320,0";"5,6";"3044,70";"0,0"
"10/01/2024";"1600";"25,4";"25,9";"24,2";"59,0";"60,0";"53,0";"16,9";"17,0";"14,5";"861,7";"862,1";"861,6";"1,3";"324,0";"5,4";"3330,90";"0,2"
"10/01/2024";"1700";"26,3";"26,3";"24,8";"56,0";"64,0";"54,0";"16,7";"18,0";"15,5";"861,6";"861,8";"861,6";"1,9";"291,0";"5,6";"3608,30";"0,0"
"10/01/2024";"1800";"26,1";"26,6";"25,3";"51,0";"61,0";"47,0";"15,1";"17,7";"14,3";"861,3";"861,6";"861,2";"1,5";"281,0";"5,2";"3229,70";"0,0"
"10/01/2024";"1900";"25,9";"26,5";"25,4";"60,0";"60,0";"50,0";"17,6";"17,6";"14,9";"861,0";"861,3";"861,0";"1,1";"264,0";"3,7";"1885,30";"0,0"
"10/01/2024";"2000";"25,8";"26,9";"25,5";"55,0";"61,0";"53,0";"16,1";"17,7";"15,6";"860,4";"861,0";"860,4";"1,3";"227,0";"2,7";"1760,40";"0,0"
"10/01/2024";"2100";"25,1";"25,9";"24,6";"56,0";"60,0";"53,0";"15,7";"16,7";"15,3";"860,2";"860,4";"860,1";"1,5";"188,0";"2,6";"948,70";"0,0"
"10/01/2024";"2200";"23,2";"25,1";"23,2";"66,0";"66,0";"56,0";"16,5";"16,5";"15,6";"860,7";"860,7";"860,2";"0,8";"161,0";"2,7";"423,30";"0,0"
"10/01/2024";"2300";"20,6";"23,3";"20,6";"88,0";"88,0";"66,0";"18,5";"18,9";"16,5";"861,1";"861,1";"860,7";"1,3";"113,0";"3,6";"9,30";"0,0"
"11/01/2024";"0000";"20,4";"20,6";"20,1";"76,0";"89,0";"76,0";"16,0";"18,6";"16,0";"861,2";"861,3";"861,1";"2,1";"109,0";"3,5";"";"0,0"
"11/01/2024";"0100";"20,1";"20,5";"20,0";"81,0";"81,0";"75,0";"16,7";"16,7";"15,8";"861,8";"861,9";"861,2";"1,7";"75,0";"3,6";"";"0,0"
"11/01/2024";"0200";"19,6";"20,1";"19,6";"89,0";"89,0";"81,0";"17,8";"17,8";"16,8";"861,8";"862,0";"861,6";"2,4";"66,0";"3,9";"";"0,0"
"11/01/2024";"0300";"18,9";"19,6";"17,6";"95,0";"96,0";"85,0";"18,0";"18,1";"15,2";"861,7";"862,8";"861,7";"1,3";"82,0";"3,6";"";"6,4"
"11/01/2024";"0400";"18,9";"19,0";"18,6";"92,0";"95,0";"92,0";"17,5";"18,0";"17,5";"860,7";"861,7";"860,6";"2,0";"61,0";"3,0";"";"0,0"
"11/01/2024";"0500";"18,6";"19,1";"18,5";"91,0";"92,0";"90,0";"17,2";"17,5";"17,0";"860,3";"860,7";"860,3";"1,5";"74,0";"3,0";"";"0,0"
"11/01/2024";"0600";"18,6";"19,4";"18,5";"90,0";"91,0";"85,0";"16,9";"17,2";"16,7";"860,4";"860,5";"860,1";"1,5";"18,0";"3,5";"0,10";"0,4"
"11/01/2024";"0700";"19,0";"19,0";"18,6";"88,0";"90,0";"87,0";"16,9";"16,9";"16,7";"859,6";"860,4";"859,4";"1,7";"18,0";"3,5";"";"0,4"
"11/01/2024";"0800";"18,3";"19,1";"18,2";"92,0";"93,0";"87,0";"17,1";"17,3";"16,6";"859,6";"859,8";"859,2";"0,6";"351,0";"5,2";"";"0,0"
"11/01/2024";"0900";"18,5";"18,6";"18,2";"94,0";"94,0";"92,0";"17,5";"17,5";"17,0";"858,9";"859,6";"858,9";"0,4";"357,0";"3,3";"15,00";"0,0"
"11/01/2024";"1000";"19,2";"19,2";"18,5";"93,0";"95,0";"93,0";"18,0";"18,0";"17,5";"859,4";"859,4";"858,9";"0,4";"334,0";"2,8";"211,40";"0,0"
"11/01/2024";"1100";"19,9";"19,9";"19,1";"92,0";"93,0";"90,0";"18,5";"18,5";"17,7";"859,6";"859,9";"859,3";"0,2";"355,0";"3,0";"428,80";"0,0"
"11/01/2024";"1200";"20,7";"20,7";"19,9";"90,0";"92,0";"89,0";"19,0";"19,0";"18,2";"860,2";"860,2";"859,6";"1,0";"319,0";"3,6";"995,00";"0,0"
"11/01/2024";"1300";"22,8";"23,5";"20,6";"81,0";"91,0";"80,0";"19,5";"20,6";"18,7";"860,1";"860,2";"860,1";"1,5";"319,0";"4,3";"2208,30";"0,0"
"11/01/2024";"1400";"22,9";"24,5";"22,8";"78,0";"82,0";"75,0";"18,8";"20,4";"18,7";"860,2";"860,3";"860,1";"3,0";"298,0";"6,5";"2101,70";"0,0"
"11/01/2024";"1500";"24,3";"25,1";"22,9";"75,0";"80,0";"73,0";"19,7";"20,6";"19,0";"859,7";"860,2";"859,7";"2,0";"291,0";"6,3";"2431,80";"0,0"
"11/01/2024";"1600";"17,5";"25,7";"17,2";"92,0";"92,0";"68,0";"16,1";"20,7";"15,5";"859,3";"859,7";"859,0";"2,0";"294,0";"10,8";"1940,60";"3,6"
"11/01/2024";"1700";"19,0";"20,0";"17,5";"89,0";"92,0";"83,0";"17,3";"17,8";"16,2";"860,0";"860,0";"859,0";"1,4";"219,0";"5,4";"648,10";"1,0"
"11/01/2024";"1800";"18,2";"19,0";"17,8";"96,0";"97,0";"89,0";"17,6";"17,8";"16,8";"859,8";"860,2";"859,7";"2,1";"154,0";"3,6";"179,20";"5,8"
"11/01/2024";"1900";"17,3";"18,4";"17,3";"96,0";"96,0";"95,0";"16,7";"17,8";"16,7";"859,7";"859,8";"859,2";"1,8";"114,0";"4,4";"179,50";"0,2"
"11/01/2024";"2000";"16,9";"17,3";"16,8";"96,0";"96,0";"96,0";"16,3";"16,6";"16,2";"859,8";"860,2";"859,7";"1,9";"151,0";"4,0";"59,30";"1,8"
"11/01/2024";"2100";"16,8";"17,1";"16,7";"95,0";"97,0";"95,0";"16,1";"16,5";"16,1";"859,5";"859,8";"859,5";"2,0";"125,0";"4,1";"323,40";"2,4"
"11/01/2024";"2200";"16,5";"16,8";"16,5";"96,0";"96,0";"95,0";"15,8";"16,1";"15,8";"859,4";"859,6";"859,3";"1,6";"128,0";"4,4";"253,90";"0,2"
"11/01/2024";"2300";"16,3";"16,5";"16,2";"97,0";"97,0";"96,0";"15,8";"15,9";"15,8";"859,8";"859,8";"859,4";"1,7";"125,0";"3,5";"20,70";"0,0"
"12/01/2024";"0000";"15,9";"16,3";"15,9";"97,0";"97,0";"97,0";"15,5";"15,9";"15,5";"860,1";"860,1";"859,8";"2,6";"107,0";"4,7";"0,10";"0,0"
"12/01/2024";"0100";"15,9";"16,0";"15,8";"97,0";"97,0";"97,0";"15,4";"15,5";"15,4";"860,2";"860,2";"860,1";"2,4";"113,0";"5,1";"";"0,0"
"12/01/2024";"0200";"16,0";"16,0";"15,9";"97,0";"97,0";"96,0";"15,5";"15,5";"15,3";"860,5";"860,7";"860,2";"2,0";"127,0";"4,6";"0,10";"0,0"
"12/01/2024";"0300";"16,0";"16,0";"15,9";"96,0";"97,0";"96,0";"15,3";"15,5";"15,3";"860,3";"860,5";"860,3";"2,0";"133,0";"4,7";"";"0,0"
"12/01/2024";"0400";"15,7";"16,0";"15,7";"97,0";"97,0";"96,0";"15,2";"15,3";"15,2";"860,0";"860,3";"860,0";"1,6";"140,0";"4,2";"0,30";"0,0"
"12/01/2024";"0500";"15,4";"15,8";"15,4";"97,0";"97,0";"97,0";"14,9";"15,3";"14,9";"859,4";"860,0";"859,4";"1,4";"129,0";"4,0";"";"0,0"
"12/01/2024";"0600";"15,2";"15,4";"15,2";"97,0";"97,0";"97,0";"14,7";"15,0";"14,7";"859,2";"859,4";"859,2";"1,7";"118,0";"3,7";"0,10";"0,0"
"12/01/2024";"0700";"15,0";"15,2";"15,0";"97,0";"97,0";"97,0";"14,6";"14,7";"14,6";"858,9";"859,2";"858,9";"1,6";"129,0";"3,7";"";"0,0"
"12/01/2024";"0800";"14,9";"15,1";"14,9";"97,0";"97,0";"97,0";"14,5";"14,6";"14,5";"859,3";"859,3";"858,7";"1,2";"125,0";"4,2";"";"0,0"
"12/01/2024";"0900";"14,0";"14,9";"14,0";"98,0";"98,0";"97,0";"13,6";"14,5";"13,6";"859,7";"859,7";"859,3";"1,4";"130,0";"3,4";"16,20";"0,0"
"12/01/2024";"1000";"14,1";"14,2";"13,8";"98,0";"98,0";"98,0";"13,7";"13,9";"13,5";"860,4";"860,4";"859,7";"1,1";"126,0";"3,0";"216,40";"0,0"
"12/01/2024";"1100";"14,9";"14,9";"13,9";"97,0";"98,0";"97,0";"14,4";"14,5";"13,6";"861,0";"861,1";"860,4";"1,4";"126,0";"2,9";"654,50";"0,0"
"12/01/2024";"1200";"16,8";"16,8";"14,9";"86,0";"97,0";"85,0";"14,4";"14,8";"13,9";"861,4";"861,4";"861,0";"1,4";"121,0";"3,0";"1641,60";"0,0"
"12/01/2024";"1300";"17,6";"18,3";"16,8";"83,0";"88,0";"81,0";"14,7";"15,7";"14,1";"861,8";"861,9";"861,4";"1,4";"145,0";"3,4";"2468,70";"0,0"
"12/01/2024";"1400";"19,0";"19,0";"17,6";"80,0";"86,0";"79,0";"15,6";"15,8";"14,6";"861,9";"862,0";"861,8";"1,3";"131,0";"3,4";"1759,30";"0,0"
"12/01/2024";"1500";"18,3";"19,8";"18,3";"83,0";"84,0";"78,0";"15,3";"16,8";"14,7";"861,6";"861,9";"861,5";"1,4";"125,0";"3,2";"1964,20";"0,0"
"12/01/2024";"1600";"19,7";"19,9";"18,1";"80,0";"84,0";"78,0";"16,2";"16,6";"15,1";"861,4";"861,6";"861,4";"1,5";"125,0";"3,3";"1789,40";"0,0"
"12/01/2024";"1700";"18,0";"19,9";"18,0";"84,0";"84,0";"78,0";"15,2";"16,8";"15,2";"861,3";"861,4";"861,2";"1,9";"122,0";"4,5";"1855,00";"0,0"
